species,region,hemilineage,cell_type_source,cell_type,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence,acetylcholine,glutamate,gaba,glycine,dopamine,serotonin,octopamine,tyramine,histamine,nitric_oxide
adult_drosophila_melanogaster,ventral_nerve_cord,13B,,IN13B101,"Lacin et al., 2019",FISH,3,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,13B,,IN13B102,"Lacin et al., 2019",FISH,3,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B014,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B016,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B020,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B022,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B024,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B029,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B030,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B032,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B033,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B034,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B036,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B037,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B038,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B039,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B040,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B041,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B042,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B045,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B046,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B047,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B048,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B049,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B050,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B051,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B052,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B053,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B054,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B055,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B056,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B057,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B058,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B059,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B060,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B061,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B062,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B063,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B064,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B065,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B066,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B067,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B068,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B069,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B070,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B071,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B072,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B073,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B074,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B075,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B076,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B077,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B079,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B080,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B082,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B083,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B084,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B085,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B086,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B087,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B088,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B089,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B090,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B091,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B092,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B093,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B094,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B095,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B096,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B097,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B098,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B099,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B100,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B101,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B102,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B103,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B104,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B105,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B106,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B107,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B108,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B109,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B110,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B111,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B113,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B114,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B115,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B117,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B118,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B119,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B120,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B121,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B122,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B123,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B124,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,16B,,IN16B125,"Lacin et al., 2019",FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A001,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A007,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A011,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A013,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A016,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A017,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A019,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A020,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A022,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A023,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A025,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A028,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A029,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A030,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A032,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A033,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A035,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A037,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A040,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A042,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A043,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A044,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A045,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A046,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A048,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A049,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A051,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A052,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A053,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A055,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A056,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A057,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A058,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A059,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A061,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A063,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A064,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A065,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A066,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A067,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A069,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A071,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A072,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A074,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A075,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A077,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A078,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A079,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A080,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A081,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A082,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A083,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A084,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A085,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A086,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A087,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A088,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A089,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A090,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A091,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A092,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A093,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A094,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A095,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A096,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A097,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A098,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A099,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A100,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A101,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A102,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A103,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A104,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A105,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A106,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A107,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A108,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A109,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A110,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A111,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A112,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A113,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A114,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A115,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A116,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A117,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A118,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A119,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,17A,,IN17A120,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,18B,,IN18B005,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,18B,,IN18B006,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,18B,,IN18B008,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,18B,,IN18B009,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,ventral_nerve_cord,18B,,IN18B011,"Lacin et al., 2019",FISH,3,1,0,0,0,0,0,0,0,0,0
